,Unnamed: 0,sentence,source,topic_id,topic_probability
1076,1076,"Such exchanges, which could be expanded into \nfull-scale online academic labor markets similar to oDesk \nor Elance (Horton, 2010), seek to push academic com-\nmunities into the top-right quadrant of Figure 1 by open-\ning  novel  lines  of  communication  and  creating \nopportunities to connect resources and expertise.\n\nStudy design\nAnother limitation to standard science is narrow sam-\npling of the constructs of interest (Baribault et\xc2\xa0al., 2018; \nJudd et\xc2\xa0al., 2012; Monin & Oppenheimer, 2014; Wells \n& Windschitl, 1999).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1077,1077,"A small team is at risk of generat-\ning a limited set of stimuli, operationalizations of vari-\nables,  and  study  designs.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1078,1078,Another  team  might  have \ncarried out a very different test of the same idea because \nof different prior training and theoretical assumptions.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1079,1079,\nEven  seemingly  small  differences  in  methods  might \nproduce substantial differences in research results.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1080,1080,"An \nalternative  crowd  approach  is  to  assign  the  same \nresearch question to different experts, who then inde-\npendently  design  studies  aimed  at  answering  it  (low \ncommunication combined with high expertise; top-left \ncorner of Fig.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1081,1081,1).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,15,1.0
1082,1082,Landy et\xc2\xa0al.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,56,1.0
1083,1083,"(2018) did precisely this, \nfinding that variability in effect sizes due to researcher \ndesign  choices  was  consistently  high.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,35,1.0
1084,1084,"Indeed,  study \ndesigns from different researchers produced significant \neffects in opposite directions for four of five research \nquestions related to negotiation, moral judgment, and \nimplicit cognition.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,27,0.9036044728637505
1085,1085,"Crowdsourcing conceptual replica-\ntions  more  effectively  reveals  the  true  consistency  in \nsupport for a scientific claim.\n\nData collection\nOnline platforms for crowdsourced labor such as Ama-\nzon\xe2\x80\x99s Mechanical Turk have become widely used as a \nsource of inexpensive research participants and coders \n(Stewart, Chandler, & Paolacci, 2017; see Supplement \n3  in  the  Supplemental  Material).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,17,1.0
1086,1086,"Rather  than  merely \nserving as research subjects, members of the general \n\npublic can also be recruited to collect data and obser-\nvations.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,10,0.9350826525906002
1087,1087,"This strategy moves the project into the bot-\ntommost  left  corner  of  Figure  1  of  inclusive  projects \nwith low communication, with anyone willing to help \nbeing included as a project member.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1088,1088,"The tradition of \ncitizen science dates back to Denison Olmsted\xe2\x80\x99s use of \nobservations from a crowd of both amateur and profes-\nsional astronomers to track the great meteor storm of \n1833 (Littmann & Suomela, 2014; Olmsted, 1934).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,0,0.6916798265146352
1089,1089,"Citi-\nzen science today is a movement to democratize sci-\nence  (Chargaff,  1978;  Feyerabend,  1982),  engage  the \npublic, create learning opportunities, and gather data \nand solve problems at minimal cost with the aid of a \nhost  of  volunteers  (Cavalier  &  Kennedy,  2016;  Gura, \n2013).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1090,1090,"Amateur scientists participate actively in scien-\ntific investigations in biology, astronomy, ecology, con-\nservation, and other fields, working under the direction \nof  professionals  at  research  institutions.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1091,1091,"A  related \napproach is to gamify scientific problems and recruit \ncitizen scientists to aid in cracking them, as in the video \ngame Quantum Moves, in which players move digital \nrenditions of atoms (S\xc3\xb8rensen et\xc2\xa0al., 2016), the online \ngame EyeWire, in which players help reconstruct eye \ncells (Kim et\xc2\xa0al., 2014), and the protein-folding game \nFoldIt (Cooper et\xc2\xa0al., 2010).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1092,1092,"Note that for some types \nof citizen-science projects, contributors may have sub-\nstantial skills and knowledge\xe2\x80\x94or even formal training, \nsuch as an advanced degree\xe2\x80\x94and in such cases are far \nfrom novices.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1093,1093,"One of the strengths of crowdsourcing \nis  the  ability  to  tap  into  the  expertise  of  individuals \noutside of mainstream academia who are able and will-\ning to contribute to science.\n\nData analysis\nResearchers working with a complex data set are con-\nfronted with a multitude of choices regarding potential \nstatistical approaches, covariates, operationalizations of \nconceptual  variables,  and  the  like.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1094,1094,"In  a  quantitative \nreview, Carp (2012a, 2012b) found that 241 published \narticles  on  fMRI  used  223  distinct  analytic  strategies.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,21,0.8444137065541931
1095,1095,"\nResearchers may consciously or unconsciously choose \nstatistical  specifications  that  yield  desired  results,  in \nparticular statistically significant results, in support of \na favored theory (Bakker et\xc2\xa0al., 2012; Ioannidis, 2005; \nIoannidis  &  Trikalinos,  2007;  Simmons  et\xc2\xa0 al.,  2011; \nSimonsohn,  Nelson,  &  Simmons,  2014).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,27,0.9907599636097099
1096,1096,One  way  to \nmaximize transparency is to turn the analysis of data \nover to a crowd of experts.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1097,1097,"The same data set is dis-\ntributed to numerous scientists who are asked to test \nthe same theoretical hypothesis, at first without know-\ning  the  specifications  used  by  their  colleagues  (high \nexpertise combined with low communication; top-left \nquadrant of Fig.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,11,0.9741345076894442
1098,1098,1).,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,15,1.0
1099,1099,This offers an opportunity to assess \n\n\x0c722 \n\nUhlmann et al.\n\nhow even seemingly minor differences in choices may \naffect research outcomes and reduces the pressure to \nobserve any particular outcome\xe2\x80\x94at least for the pur-\nposes of publishability.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,2,0.6225552296983508
1100,1100,Silberzahn et\xc2\xa0al.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,56,1.0
1101,1101,(2018) found \nthat  29  different  teams  of  analysts  used  29  distinct \nspecifications and returned effect-size estimates for the \nsame  research  question  (\xe2\x80\x9cDo  dark  skin  toned  soccer \nplayers  receive  more  red  cards?\xe2\x80\x9d)  that  ranged  from \nslightly negative to large positive effects.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,35,1.0
1102,1102,Crowdsourc-\ning the analysis of the data reveals the extent to which \nresearch conclusions are contingent on the defensible \nyet subjective decisions made by different analysts.\n\nThe growth of large-scale data has created opportu-\nnities  to  leverage  this  diversity  to  identify  the  most \nrobust means of analyzing such complex and massive \ndata sets.,Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1103,1103,"Crowdsourced challenges have been used by \nresearchers for benchmarking new computational meth-\nods,  as  with,  for  instance,  the  Dialogue  for  Reverse \nEngineering Assessments and Methods (DREAM) Chal-\nlenge  focused  on  predicting  the  survival  of  breast- \ncancer patients (Saez-Rodriguez et\xc2\xa0al., 2016; Stolovitzky, \nMonroe, & Califano, 2007).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1104,1104,"Organizers provide a test \ndata set and a particular question to be addressed to \nmany  independent  analysts  (a  top-left-quadrant \napproach) and then apply the analytic strategies to a \nhold-out data set to evaluate their robustness.\n\nAnother  innovative  method  is  to  hold  constructs, \nmodels, and covariates constant and leverage a network \nof researchers to carry out this same analysis on differ-\nent existing data sets (a coordinated analysis; Hofer & \nPiccinin,  2009).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,11,1.0
1105,1105,"This  approach  was  pioneered  by  the \nIntegrative Analysis of Longitudinal Studies on Aging \nnetwork (Lindwall et\xc2\xa0al., 2012).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,70,1.0
1106,1106,"Testing a research ques-\ntion of common interest (e.g., \xe2\x80\x9cDoes education protect \nagainst  cognitive  decline?\xe2\x80\x9d;  Piccinin  et\xc2\xa0 al.,  2013)  on \nexisting data sets that include the same constructs (e.g., \nmeasures of cognitive function such as memory, reason-\ning,  and  fluency)  and  yet  measure  them  in  disparate \nways  in  different  populations  (e.g.,  Sweden,  Austria, \nthe  Netherlands,  and  the  United  Kingdom)  far  more \nsystematically assesses the generalizability of the results \nthan relying on a single data source.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,70,0.9568619794629064
1107,1107,"Because members \nof this network of experts communicate extensively to \nagree on their shared analytic approach and measures \nto use from each longitudinal data set, a coordinated \nanalysis falls into the top-right quadrant of Figure 1.\n\nNote  that  all  of  these  approaches  are  qualitatively \ndifferent from fields in which many researchers inde-\npendently leverage a central data source (e.g., the Gen-\neral Social Survey, or GSS).",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,11,1.0
1108,1108,"In fields such as political \nscience, resources such as the GSS are used to investi-\ngate separate research questions, such that aggregation \nand  metascientific  comparisons  are  less  informative.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,10,0.7411993918679309
1109,1109,"\nCrowdsourcing  is  especially  useful,  we  suggest,  for \n\nfields that rely on local resources that can remain siloed.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,10,0.8805987584311775
1110,1110,"\nThat said, the data corpus generated by crowdsourced \nprojects  often  serves  as  a  public  resource  after  the \npublication of the article (e.g., Open Science Collabora-\ntion, 2015; Tierney et\xc2\xa0al., 2016).\n\nReplicating findings before publication\nIndividual  laboratories  are  typically  constrained  in \nthe amount and type of data they can collect.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1111,1111,"Repli-\ncating  unpublished  findings  in  independent  labora-\ntories  before  they  are  submitted  for  publication \n(Schooler, 2014; Tierney, Schweinsberg, & Uhlmann, \n2018) addresses power and generalizability directly.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
1112,1112,"\nAuthors can specify a priori in which replication sam-\nples  and  laboratories  they  expect  their  findings  to \nemerge;  for  example,  they  might  select  only  topic \nexperts as their replicators and thus moving up the \nvertical axis of Figure 1.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,5,1.0
1113,1113,"This approach, which thus \nfar returns a modest reproducibility rate even under \nthe seemingly best of conditions (Schweinsberg et\xc2\xa0al., \n2016),  has  recently  been  integrated  into  graduate \nand  undergraduate  methods  classes  (Schweinsberg, \nVignanola, et\xc2\xa0al., 2018), thus traveling downward along \nthe  vertical  axis  toward  greater  inclusiveness.",Uhlmann et al. - Scientific Utopia III Crowdsourcing Science.pdf,-1,0.0
