,sentence,source
557,\n\nShould they?,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
558,STAT.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
559,"https://www.statnews.com/2016/07/06/institutional-review-boards-\n\nKim, J. Y., Campbell, T. H., Shepherd, S., & Kay, A. C. (2020).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
560,Understanding contemporary \n\nforms of exploitation: Attributions of passion serve to legitimize the poor treatment of \n\n01007-2 \n\ncommercial-irbs/ \n\n \n\n\x0c26 \n\nworkers.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
561,"Journal of Personality and Social Psychology, 118(1), 121\xe2\x80\x93148.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
562,"\n\nhttps://doi.org/10.1037/pspi0000190 \n\nKlein, R. A., Cook, C. L., Ebersole, C. R., Vitiello, C. A., Nosek, B.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
563,"A., Chartier, C. R., \n\nChristopherson, C. D., Clay, S., Collisson, B., Crawford, J., Cromar, R., Dudley, D., \n\nGardiner, G., Gosnell, C., Grahe, J. E., Hall, C., Joy-Gaba, J.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
564,"A., Legg, A. M., Levitan, \n\nC., \xe2\x80\xa6 Ratliff, K. A.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
565,(2019).,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
566,Many Labs 4: Failure to Replicate Mortality Salience Effect \n\nWith and Without Original Author Involvement [Preprint].,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
567,PsyArXiv.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
568,"\n\nhttps://doi.org/10.31234/osf.io/vef2c \n\nKlein, R. A., Ratliff, K. A., Vianello, M., Adams, R. B., Bahn\xc3\xadk, \xc5\xa0., Bernstein, M. J., Bocian, K., \n\nBrandt, M. J., Brooks, B., Brumbaugh, C. C., Cemalcilar, Z., Chandler, J., Cheong, W., \n\nDavis, W. E., Devos, T., Eisner, M., Frankowska, N., Furrow, D., Galliani, E. M., \xe2\x80\xa6 \n\nNosek, B.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
569,A.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
570,(2014).,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
571,Investigating Variation in Replicability: A \xe2\x80\x9cMany Labs\xe2\x80\x9d \n\nReplication Project.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
572,"Social Psychology, 45(3), 142\xe2\x80\x93152.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
573,"https://doi.org/10.1027/1864-\n\n9335/a000178 \n\nKlein, R. A., Vianello, M., Hasselman, F., Adams, B. G., Adams, R. B., Alper, S., Aveyard, M., \n\nAxt, J. R., Babalola, M. T., Bahn\xc3\xadk, \xc5\xa0., Batra, R., Berkics, M., Bernstein, M. J., Berry, D.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
574,"\n\nR., Bialobrzeska, O., Binan, E. D., Bocian, K., Brandt, M. J., Busching, R., \xe2\x80\xa6 Nosek, B.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
575,\n\nA.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
576,(2018).,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
577,Many Labs 2: Investigating Variation in Replicability Across Samples and \n\nSettings.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
578,"Advances in Methods and Practices in Psychological Science, 1(4), 443\xe2\x80\x93490.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
579,"\n\nhttps://doi.org/10.1177/2515245918810225 \n\nKonovsky, M. A.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
580,(2000).,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
581,Understanding Procedural Justice and Its Impact on Business \n\nOrganizations.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
582,"Journal of Management, 26(3), 489\xe2\x80\x93511.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
583,"\n\nhttps://doi.org/10.1177/014920630002600306 \n\n \n\n\x0c27 \n\nKossinets, G., & Watts, D. J.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
584,(2009).,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
585,Origins of Homophily in an Evolving Social Network.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
586,"\n\nAmerican Journal of Sociology, 115(2), 405\xe2\x80\x93450.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
587,"https://doi.org/10.1086/599247 \n\nKrige, J.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
588,(2004).,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
589,I. I. Rabi and the Birth of CERN.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
590,"Physics Today, 57(9), 44\xe2\x80\x9348.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
591,"\n\nhttps://doi.org/10.1063/1.1809091 \n\nLai, C. K., Marini, M., Lehr, S. A., Cerruti, C., Shin, J.-E. L., Joy-Gaba, J.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
592,"A., Ho, A. K., \n\nTeachman, B.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
593,"A., Wojcik, S. P., Koleva, S. P., Frazier, R. S., Heiphetz, L., Chen, E. E., \n\nTurner, R. N., Haidt, J., Kesebir, S., Hawkins, C. B., Schaefer, H. S., Rubichi, S., \xe2\x80\xa6 \n\nNosek, B.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
594,A.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
595,(2014).,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
596,Reducing implicit racial preferences: I.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
597,A comparative investigation \n\nof 17 interventions.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
598,"Journal of Experimental Psychology: General, 143(4), 1765\xe2\x80\x931785.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
599,"\n\nhttps://doi.org/10.1037/a0036260 \n\nLai, C. K., Skinner, A. L., Cooley, E., Murrar, S., Brauer, M., Devos, T., Calanchini, J., Xiao, Y.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
600,"\n\nJ., Pedram, C., Marshburn, C. K., Simon, S., Blanchar, J. C., Joy-Gaba, J.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
601,"A., Conway, J., \n\nRedford, L., Klein, R. A., Roussos, G., Schellhaas, F. M. H., Burns, M., \xe2\x80\xa6 Nosek, B.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
602,A.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
603,\n\n(2016).,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
604,Reducing implicit racial preferences: II.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
605,Intervention effectiveness across time.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
606,"\n\nJournal of Experimental Psychology: General, 145(8), 1001\xe2\x80\x931016.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
607,"\n\nhttps://doi.org/10.1037/xge0000179 \n\nLakens, D. (2014).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
608,Performing high-powered studies efficiently with sequential analyses: \n\nSequential analyses.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
609,"European Journal of Social Psychology, 44(7), 701\xe2\x80\x93710.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
610,"\n\nhttps://doi.org/10.1002/ejsp.2023 \n\nLakens, D. (2020).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
611,Pandemic researchers\xe2\x80\x94Recruit your own best critics.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
612,"Nature, 581(7807), \n\n121\xe2\x80\x93121.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
613,"https://doi.org/10.1038/d41586-020-01392-8 \n\nLakens, D., & DeBruine, L. M. (2021).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
614,"Improving Transparency, Falsifiability, and Rigor by \n\nMaking Hypothesis Tests Machine-Readable.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
615,"Advances in Methods and Practices in \n\n \n\n\x0c28 \n\nPsychological Science, 4(2), 251524592097094.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
616,"\n\nhttps://doi.org/10.1177/2515245920970949 \n\nLandy, J. F., Jia, M. (Liam), Ding, I. L., Viganola, D., Tierney, W., Dreber, A., Johannesson, M., \n\nPfeiffer, T., Ebersole, C. R., Gronau, Q. F., Ly, A., van den Bergh, D., Marsman, M., \n\nDerks, K., Wagenmakers, E.-J., Proctor, A., Bartels, D. M., Bauman, C. W., Brady, W. J., \n\n\xe2\x80\xa6 Uhlmann, E. L. (2020).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
617,Crowdsourcing hypothesis tests: Making transparent how \n\ndesign choices shape research results.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
618,"Psychological Bulletin, 146(5), 451\xe2\x80\x93479.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
619,"\n\nhttps://doi.org/10.1037/bul0000220 \n\nLeBel, E. P., Berger, D., Campbell, L., & Loving, T. J.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
620,(2017).,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
621,Falsifiability is not optional.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
622,"\n\nJournal of Personality and Social Psychology, 113(2), 254\xe2\x80\x93261.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
623,"\n\nhttps://doi.org/10.1037/pspi0000106 \n\nLoughry, M., & Amason, A.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
624,(2014).,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
625,Why won\xe2\x80\x99t task conflict cooperate?,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
626,Deciphering stubborn \n\nresults.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
627,"International Journal of Conflict Management, 25(4), 333\xe2\x80\x93358.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
628,"\n\nhttps://doi.org/10.1108/IJCMA-01-2014-0005 \n\nMarkram, H. (2012).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
629,The Human Brain Project.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
630,"Scientific American, 306(6), 50\xe2\x80\x9355.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
631,JSTOR.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
632,"\n\nMcNutt, M. K., Bradford, M., Drazen, J. M., Hanson, B., Howard, B., Jamieson, K. H., Kiermer, \n\nV., Marcus, E., Pope, B. K., Schekman, R., Swaminathan, S., Stang, P. J., & Verma, I. M. \n\n(2018).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
633,Transparency in authors\xe2\x80\x99 contributions and responsibilities to promote integrity in \n\nscientific publication.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
634,"Proceedings of the National Academy of Sciences, 115(11), 2557\xe2\x80\x93\n\n2560.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
635,"https://doi.org/10.1073/pnas.1715374115 \n\nMcPherson, M., Smith-Lovin, L., & Cook, J. M. (2001).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
636,Birds of a Feather: Homophily in Social \n\nNetworks.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
637,"Annual Review of Sociology, 27(1), 415\xe2\x80\x93444.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
638,"\n\nhttps://doi.org/10.1146/annurev.soc.27.1.415 \n\n \n\n\x0c29 \n\nMedin, D., Ojalehto, B., Marin, A., & Bang, M. (2017).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
639,Systems of (non-)diversity.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
640,"Nature \n\nHuman Behaviour, 1(5), 0088. https://doi.org/10.1038/s41562-017-0088 \n\nMeehl, P. E. (1978).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
641,"Theoretical risks and tabular asterisks: Sir Karl, Sir Ronald, and the slow \n\nprogress of soft psychology.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
642,"Journal of Consulting and Clinical Psychology, 46, 806\xe2\x80\x93\n\n834.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
643,"https://doi.org/10.1037/0022-006X.46.4.806 \n\nMoshontz, H., Campbell, L., Ebersole, C. R., IJzerman, H., Urry, H. L., Forscher, P. S., Grahe, J.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
644,"\n\nE., McCarthy, R. J., Musser, E. D., Antfolk, J., Castille, C. M., Evans, T. R., Fiedler, S., \n\nFlake, J. K., Forero, D. A., Janssen, S. M. J., Keene, J. R., Protzko, J., Aczel, B., \xe2\x80\xa6 \n\nChartier, C. R. (2018).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
645,The Psychological Science Accelerator: Advancing Psychology \n\nThrough a Distributed Collaborative Network.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
646,"Advances in Methods and Practices in \n\nPsychological Science, 1(4), 501\xe2\x80\x93515.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
647,"https://doi.org/10.1177/2515245918797607 \n\nMoshontz, H., Ebersole, C. R., Weston, S. J., & Klein, R. A.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
648,(2019).,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
649,A Guide for Many Authors: \n\nWriting Manuscripts in Large Collaborations [Preprint].,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
650,PsyArXiv.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
651,"\n\nhttps://doi.org/10.31234/osf.io/92xhd \n\nNewell, A.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
652,(1973).,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
653,You can\xe2\x80\x99t play 20 questions with nature and win: Projective comments on the \n\npapers of this symposium.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
654,"Visual Information Processing, Carnegie-Mellon University.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
655,"\n\nNeylon, C. (2017).","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
656,Sustaining Scholarly Infrastructures through Collective Action: The Lessons \n\nthat Olson can Teach us.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
657,"KULA: Knowledge Creation, Dissemination, and Preservation \n\nStudies, 1(1), 3. https://doi.org/10.5334/kula.7 \n\nObels, P., Lakens, D., Coles, N. A., Gottfried, J., & Green, S. A.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
658,(2019).,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
659,Analysis of Open Data \n\nand Computational Reproducibility in Registered Reports in Psychology [Preprint].,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
660,\n\nPsyArXiv.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
661,https://doi.org/10.31234/osf.io/fk8vh \n\n \n\n\x0c30 \n\nOpen Science Collaboration.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
662,(2015).,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
663,Estimating the reproducibility of psychological science.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
664,"\n\nScience, 349(6251), aac4716\xe2\x80\x93aac4716.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
665,"https://doi.org/10.1126/science.aac4716 \n\nOsborne, T. L., & Luoma, J.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
666,B.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
667,(2018).,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
668,Overcoming a primary barrier to practice-based research: \n\nAccess to an institutional review board (IRB) for independent ethics review.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
669,"\n\nPsychotherapy, 55(3), 255\xe2\x80\x93262.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
670,"https://doi.org/10.1037/pst0000166 \n\nRad, M. S., Martingano, A. J., & Ginges, J.","Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
671,(2018).,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
672,Toward a psychology of Homo sapiens: \n\nMaking psychological science more representative of the human population.,"Forscher et al. - The Benefits, Barriers, and Risks of Big Team Scie.pdf"
